,priceToOperatingCashFlowsRatio,priceToSalesRatio,enterpriseValueMultiple,ebitperRevenue,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,receivablesTurnover,payablesTurnover,inventoryTurnover,quickRatio,cashRatio,currentRatio,debtRatio,debtEquityRatio,totalDebtToCapitalization,dividendPayoutRatio,ClusterID
CI,0.5571136636420573,0.23045825637178066,0.8375058177523036,0.5565004305763768,0.45707222210217785,-1.2784892078436536,-0.12891616160288183,0.18621043721988656,0.4929769236607392,0.4117799171627283,1.5155958267041263,0.46130829860231326,0.22374093700122377,0.3182358303219715,0.9517248366344156,-0.9192298958988334,1.1975696962667877,1.8078395891094399,1
XEC,0.8198850804105791,1.3932708523402721,0.6658677053215186,2.520124433562365,3.054831871237375,2.4489669100512668,2.3537063876418407,2.3239462771554122,0.527021886044938,0.8968404797865208,1.1367831197697882,1.7367518334165923,2.438742699722994,1.29303052592865,1.0098770409191695,0.8104917033783184,0.9494778053046818,1.9605357143627844,5
CINF,0.5617343928695516,0.7848113409742702,2.6833721786556164,0.19865329531398856,0.2473333513515126,0.0,0.21951618472946688,0.0,0.07219853211418506,0.0,0.0,0.7009224192307207,0.5076346402391081,0.5227106968800026,0.26969430507422537,0.12571277018963004,0.25643446734418024,0.6888418285275436,1
CTAS,1.452667479156722,1.5234943754547163,1.3178465292197343,1.090618086424198,1.1388000013271202,1.2155440414507772,0.5482155085490595,0.942625322347317,0.9089264386187218,1.9939401950010074,0.6134553392052025,0.8602403152277959,0.2671690428264056,1.3388950277555842,1.1899817727671635,-0.6166167005005403,0.9843512234640976,1.170128539238071,1
CSCO,0.6126422276656316,0.9861434310250993,0.07232783445545225,1.3447966682484416,1.2122706947031276,1.8648061326519272,2.75250210457394,1.001811375437749,0.48211027333222645,1.1098887547604617,2.345258747899593,0.8963684486833893,0.47756494075538053,0.6948504159662754,0.943914225642042,2.074424089421847,0.8776804898168232,0.5187910280095193,1
C,0.18116489680611342,0.587749665751523,1.392014392523584,1.1349536709588146,1.1541456963213967,0.0,0.5517893168063102,0.0,0.06104442959913638,0.059877323531668095,0.0,0.42855520549831577,0.3725244749607161,0.37980064833128974,1.5744685253194017,2.5609714513042983,1.497691484799144,1.4067575642739467,1
CFG,0.4145372560267073,0.8075116604239595,0.8603094388345123,1.3117362944916344,1.3588758669966037,0.0,0.4876138201777502,0.0,59.82261304521396,0.0,0.0,0.035235644891906906,0.09934222386067343,0.03543469193608193,0.7332954016448557,0.9414818042321026,1.091130349848021,0.3502822063655171,2
CTXS,0.5307509770571107,0.9751797474547487,0.8530294422481144,1.0794157191215994,1.0480969818816084,-2.994991667592489,8.298849499579084,0.9399830938292476,0.6098379660435501,1.8439512628892543,12.114207197645763,0.37711875242026893,0.2739564648118146,0.3308152378803582,1.3825611219356477,9.713115979338635,1.6055154365321769,1.102197424252911,0
CLX,1.3473536736433571,1.3355525734701301,0.17827892784921687,1.4485159541437524,1.593105896881877,4.17031491112762,-0.3747412421494485,1.6725166932576967,0.40180432664784604,0.5114884475443906,1.0816470391492694,0.9625319391544396,0.39346254291521765,0.8716776909200238,1.3007968745155192,-0.2794204598668932,1.3644487751340966,1.4578553062980775,5
CME,1.383184456554215,5.011044998520119,1.5123332305503456,2.4055914018042537,2.121698236504539,8.153998514483785,0.45402664437214874,1.5253626813406702,0.2920017835615948,3.696147932211079,0.0,0.9935461665044694,0.09612982803847983,0.7487173002287681,3.8651631924688354,1.9233144524219976,1.6749940521612765,0.676749057454469,5
CMS,0.8921746784789485,0.8454058391748684,0.9124450437189583,1.0347252661398967,0.8088363813458747,0.9214998651200431,1.4932468935710426,1.302476278639204,0.31762810894236243,1.08938970225366,0.4664469287831046,2.522407643905005,0.5874360622569008,1.324818986323411,1.2090479830912442,1.876876527406028,1.1740089626804568,0.7837896367347719,1
KO,1.8909157088418627,2.697970567971781,2.2723986098542635,2.2624579717688884,2.4383264829647913,5.119506201063037,-0.09679559387171997,0.9331678780358093,0.34489209622694056,0.2471351390275175,0.9858268780424868,1.285043878898089,1.9688977569561483,0.8331930246542392,1.3179126228644076,-0.151580767429667,1.1912240178995994,0.3226350310882561,5
CTSH,0.564359939072417,0.4787685191305405,0.5551981151257973,0.7928005833833625,0.7054776578449193,0.8703032996333739,1.4621176690674396,0.9795918367346939,0.714999283895507,3.18234604427651,0.0,1.624159715151671,0.5388582582776783,1.441837682532942,0.17515934084079132,0.18409207925725385,0.12686391101682556,0.6449372567601382,1
CL,1.1601067578692723,1.4162341236155847,1.4175578676531373,1.7816374167049296,1.8640196959413358,2.5325484368748916,6.010932294656236,2.7957217987354492,0.4296037622765191,1.002206277991027,1.1146768644480292,1.1886678607599213,1.1091826193168217,1.0920024052916415,1.2985643856004467,3.633455674873024,1.6755772638378328,0.6614327875949674,5
CMCSA,0.6663075551548936,0.5567677334554209,0.6759794667064092,1.1723222395964275,0.952636563424241,0.8511658552655661,0.8809952529055494,0.3832371030500816,1.2580810254717751,0.6139176125290846,0.0,0.33479318530131874,0.22789393593125262,0.4252398627354857,1.5707627705228187,1.398109841136277,1.4467288693645264,0.927190453347949,1
CMA,0.36190855337085936,1.1237331727579831,0.9131194291762663,1.629195285762058,1.7286629111269913,0.0,0.9866232892895439,0.0,0.0,0.0,0.0,0.13468954983953604,0.23185527911108683,0.10217207616366614,0.6274659907929445,0.9852425786652016,1.2326638506159828,0.9486180912653013,1
CAG,0.8438369993793348,0.6182458319285401,1.474635879934248,1.0846704555922846,0.8585158763224752,1.0520660684688798,-0.023477210548458867,0.3630561957099805,0.5471573671675881,0.775297687508626,0.662297612857533,0.9196080337588687,0.5636591367882785,1.2276608538785325,1.1923971349725593,-0.08417660699257039,0.9746475276598525,0.43481673503795176,1
CXO,1.7361256980205382,2.741809737082192,0.751909360651257,3.9552391072750535,4.96936291155102,1.4818497229558287,1.2055569302555769,0.9236863279074086,0.6628445785601308,1.5300069760039012,4.334374655095665,0.8607767771194288,0.0,0.6687201176903274,0.667607337230397,0.41217768862594745,0.5707560461663527,1.5436984593313452,5
COP,1.1973674984223022,1.0248541649387628,0.7669428767232765,1.4875824826796433,1.4579059885488665,1.7587903267567713,1.938986885361802,2.176641703286501,1.0131027908713395,0.991735805863907,0.9586125764088723,1.403379429810342,1.7266244581899546,1.15529606472968,0.8623261439225962,0.8328868688664036,0.9673743840262851,1.3399384802896523,5
ED,0.9542674612325133,0.7972043239160707,0.9440474771749254,0.9784237172919062,0.9478511269966395,0.8837334772052873,0.8924905456509996,1.0821569081231197,0.769627447497841,1.046224708011186,1.5995228207025705,1.0754461564450755,1.4357916406307154,0.8771118262268705,0.9672887529792686,0.9383624854194462,0.911721431286504,1.1274620800207154,1
STZ,0.9819388966579362,1.687532232508492,0.8820477952130278,4.441061739092956,5.110936895789416,2.7145224895696396,-0.0699462486198916,0.5171659871181232,0.39801150457853673,0.951575898563219,0.34124912854265754,0.5552946822624643,0.15101140273404307,1.1199037883343355,1.155437040711916,-0.06316010853187608,0.8579319287525574,2.2127165310680175,5
COO,0.8617224752511143,1.214857050208074,0.9519989207356603,1.0888858165737156,0.4657730597850262,0.30590029737410973,-0.0848079881151151,0.38511704061385627,0.9243679996459563,0.6770349999926746,0.26067862577560263,0.5670474812602728,0.2680988616204131,1.0093189439072825,1.1360957736014725,-0.5430319755932835,0.8934033220772023,1.5909511569698278,1
CPRT,1.8369728849615836,3.9377911580455556,0.05785463338953734,2.211387203818041,2.569967973253587,1.1259042082648805,0.6189049870860946,1.8678910623309635,0.6423233932202387,0.4909646548682565,2.9664859315246113,1.891586617763949,2.059751874053559,1.645429744145415,0.489097414433268,-0.14656909454527645,0.37212982118655635,0.3214676619270075,5
GLW,0.3296702885094057,0.4498260747628334,0.5155628640930628,0.6787517946020363,0.5112345528891302,0.17315409398955667,0.6145823589935457,0.18886607897596908,0.8656237312381679,0.34339778241714397,0.43937263132644433,0.7531810497567993,0.9167479204754326,0.97998823606399,0.8162874409695852,1.2279393446162532,0.6280545689993249,0.5281169574453359,1
COST,1.3877973592106991,0.35867469253351847,0.20536456928654698,0.2560768427098507,0.28927897996285357,0.7914499628507741,-0.06131154006126364,1.98829994681794,3.793626004312445,1.3266951635906126,1.2060936395104225,0.882584839972059,1.8416797837880525,0.9726999398677088,0.37282564881709096,-0.02605812939337057,0.5098017597965214,2.713216629914534,1
COTY,0.935094546300517,0.42942030124985514,0.0,-3.2652805158573277,-5.282449248583061,-12.392524432759897,0.21075841896059375,-1.514625066477575,0.2552254842421153,0.3698065956310495,0.6656643868954967,0.8281867097443659,0.5584267808418746,0.9053517739025855,1.0760596570648975,-0.09726971088124117,1.0314085080802515,0.1598251384584519,1
CCI,1.0996827301122496,1.078690627293161,1.3131431731317857,0.6368658360617978,0.47603401077123,1.561205457936586,0.4654242147790956,2.701846965699209,0.22988786930907887,2.0602493816457152,0.0,1.8538667857175595,0.5804537820103801,0.7268795471923519,1.0375270030013957,1.0419202465371817,1.0660201007212542,1.0663099451166587,1
CSX,0.7559584515522514,1.9386800900871937,0.8725378102526211,2.5140336784713946,2.395733749492655,0.35367622899026924,0.4892456014536907,0.7681615195924268,1.3990102217333382,0.8580726515724048,1.0558728833907722,1.0672590899427155,1.396791359232601,0.9040748573700086,1.2477418483764258,-0.7621462979213821,1.091259846834062,0.620522536588671,5
CMI,0.6034145904153632,0.4086220503693167,0.560102522518824,0.739387672261739,0.7988166155756721,0.9916188550486542,0.5420766854129485,1.1891313919114403,0.7182340313375167,0.5561536600262857,0.18787912992980452,0.8137189413542858,0.6363038749070316,1.0384369907655515,0.4033889151421048,-0.2189440818340344,0.509498885657879,1.6970582095775955,1
CVS,0.3419316670871477,0.08317053514374456,0.9423810001370386,0.13767009169273747,-0.02574234311650302,-0.1579703942675928,0.020450153162510025,0.14388988330627597,1.5932720498291928,1.379384522293834,0.5821908129409388,0.3699608095933602,0.1707344780258827,0.5103688511247844,1.2833865221282272,-1.1197148862339599,1.3130702860526957,0.991646797690234,1
DHI,2.2893467471762734,0.5873457074732252,0.7226560843755401,1.1961596290644088,1.184110232907853,0.0,1.1631804392532918,0.0,0.0,1.6428685529651235,0.05787967323945938,0.5455096414505552,1.2719113494055505,2.405709312427258,0.6097025456498845,0.36691017594402725,0.3648414611816686,0.10227212981275895,1
DHR,0.8160440954903024,0.8807446964085314,0.7733235909401087,1.1537133825853771,1.123700589815049,1.8625111103795633,-0.1884621958113669,0.42659118344919467,0.7158314064620038,0.7437062573347029,0.5037611593543935,0.5941094835367048,0.3012171663868056,0.7273252596282189,0.6990302191153211,-0.306498754046438,0.6041728275133421,0.6704248929717238,1
DRI,0.9059462533663204,1.0119086825361276,1.0904472271905776,0.9078595070658959,1.0921819758180389,2.888377926421404,2.134525581448195,1.0004958997556788,1.2051504969875975,1.606964381130691,1.4586604070565081,0.38799256319180375,0.7582364400497494,0.349432365948195,0.42276291050789355,0.39890935281407564,0.4596069784764632,0.7191474940028484,5
DVA,0.21895560561955166,0.18156435681336253,0.517149707643118,0.5279864610375941,0.11785280125801967,0.07697709890158123,-0.08621142999881677,0.5620169559727485,0.6477110505734706,1.296447623080158,3.7461011698417437,0.3776375346915499,0.15722410089908023,0.854917472409415,1.8148692231058876,-2.4219794359440137,1.722717072283878,1.2114314354711677,1
DE,1.5428857611521523,0.5088876803203566,0.8058600454601673,0.8837352188643961,0.5622802029574989,0.0,0.39028033150184144,0.0,0.13183170099008965,0.24585007285623067,0.20339045366572475,1.4617422841729282,0.4893612671966666,0.565646254330165,1.8716127725646388,-2.432033459755265,1.4491105375590896,0.6465562035962689,1
DAL,0.32618613452606215,0.34850793904878363,0.5066619660968352,0.7657971742988678,0.7853587839604159,0.6212005560470113,0.5348217126157264,0.6700798792376876,2.1421068525972022,0.7968307806116085,1.0202280365911318,0.20119574528316825,0.26262037318537995,0.2302386305923622,0.8514953081752513,-0.7844954860967257,1.1057749650564543,1.1722254411141229,1
XRAY,0.8629667218019108,0.5775879746050718,0.0,-1.5372265984986804,-2.1386451061553555,-1.9388188432037397,0.39577061120387047,-0.6805145069308581,0.694524872925757,0.8332566592874004,0.30985269827379147,0.6712656135185854,0.5655963354124944,0.9249194257251685,0.6550833291120004,-0.2873203847318289,0.5756100320970308,0.26022641252245193,1
DVN,0.8420429704024652,0.5436399325426444,0.43233755184713385,1.9202457137900943,2.5757540540942574,3.6306768163223047,3.301919474000496,1.0865878566565577,1.2771677316300185,1.0132408617735307,0.0,1.3035096145283738,2.3409569326284307,1.2827326222876057,0.9175569441644829,0.8618583924740058,0.9899295947462131,0.6979271733346106,5
FANG,1.2944565977051528,2.384893975836996,1.1436840141062303,2.7348739115115404,3.50646244460322,0.604629485785304,0.6106967372476937,0.5562913907284768,0.7656687524511656,1.1034710699022685,2.4149238414686285,0.7299520166232428,0.45545512620152073,0.5844060316292754,0.8361217496472485,0.5810301268297638,0.7469293729007837,1.8071326437290591,5
DLR,0.9686734859945445,0.9365137507499359,1.406690421141559,0.5573565202727071,0.4183190672587653,0.0,0.28025544115730483,0.0,0.7993333599372276,0.29607568146467095,0.0,0.3574384957721111,0.1854605630786748,0.558962914358886,0.9524938347129558,0.8464192682336751,0.9645022702328818,1.1834648120666345,1
DFS,0.20099478116848696,0.8696512589175449,0.9711874164975218,1.6317381938695374,1.6327743098430785,0.0,1.449046727613093,0.0,0.0,0.0,0.0,0.1930218116847347,0.5632760027972384,0.9844744593055481,1.6966844255935445,2.780684638263209,1.8916419300190694,1.4666044415233461,1
DISCK,0.5254316381028371,0.4168879502591898,0.6902986360081377,0.9365687740724095,0.4319830433291358,1.6122478860866063,0.38079648294086016,0.3060123007405548,0.6282907149706831,1.5844470100511419,0.0,0.5588739486074024,0.4068657503178681,0.5685972407031306,1.8251272822358606,1.7942290161980226,1.5832582401031428,0.0,1
DISH,0.4847051211331142,0.2912067463189142,0.6949496218328747,0.926090442465578,0.887448621345435,10.01754578620496,0.985337792016463,0.393341282791515,2.7943171156990743,1.7907161290703582,1.3244913365837307,0.3513196076942741,0.3064255971770348,0.36993720381912837,1.7526033254887485,1.579459130963233,1.5146721325851364,0.9353328403947263,5
DG,1.1061386500868648,0.6996219256761206,1.036662008076678,0.7709217389137828,0.8081652198268126,2.7471115840681053,1.7730448910956331,1.0126877766757783,0.0,0.6648863742583181,0.23516070306454184,0.08185254285953093,0.19084754939235674,0.8914561679140421,0.5828434026697135,0.45930651301574255,0.5076782614560797,0.5710976891754677,1
DLTR,1.0410490723640653,0.6090421678017679,0.0,-0.38423130528965305,-0.9081320848687336,-2.249885983581635,-2.017849635849249,-0.4084278768233388,0.0,1.052383357306186,0.2407085805960167,0.2234409782109541,0.5209754228231186,1.1814965640723623,0.848480326743606,0.7777549130568991,0.7081270763527328,0.5242603457577298,1
D,1.059292721190013,1.4465824069484765,1.0318847219043459,1.5687950925467287,1.5490811321297833,1.183346821329017,1.3149648838465695,1.0141171025225644,0.8469674606042417,1.6482535504743103,0.41423020953176215,0.7305672378838435,0.310469457172666,0.9503218020917137,1.1370238791203848,1.3256652927342158,1.0486063749914956,0.9501164063842581,1
DOV,0.8693548942026489,0.6721644871977385,0.990865858335057,0.7444571755281186,0.723348130162075,1.341458359661317,0.383211383648138,0.7186867098559655,0.6546020576520772,0.4790497031921368,0.2684022755906579,0.8584897258217042,0.6759458562693175,0.9250056419693143,1.174454870721663,-0.7424608211274022,1.0781175560817766,0.6105880342578667,1
DOW,0.7528793885618171,0.33893223296220737,0.2211905154762266,0.7607704384045902,0.7536511342918392,0.5996514433818929,0.8759662684469433,0.78690233851348,0.9810514341022096,1.1069859432717495,0.9196604553185593,0.5912888787953852,0.47126618796673964,1.3956393924546793,0.7332495142301977,1.0623855333423302,0.798297145636356,0.6912417119878085,1
DTE,0.80868586117419,0.5831681181996271,1.0046058793054873,0.5800447155309698,0.6668136373636765,1.3772142792914306,1.1820637493246895,0.968757232122194,0.9815714206970889,1.316005922026649,0.8019438359454242,0.9630886568787621,0.15170555308151257,1.0347948511665326,0.9884426856140666,1.0542274809945358,0.9588252071044906,1.930798861224682,1
DUK,0.9246737536755871,1.0362706223890108,1.0235502234015696,0.9852853901867699,0.9199487159335129,0.7779875910439709,0.6569421934089682,0.7549178430918769,3.4504008476289045,0.821582497121237,0.34733538844275713,0.20283346051163517,0.260327916203295,0.909493161705551,1.003552637496065,1.0020162436163562,0.9383678137874936,1.3235333703734924,1
DRE,1.1696931226137743,1.2709208258441167,0.9798899371169044,1.3063670742291433,1.557510232631527,0.0,0.6872931056952952,0.0,0.4927356020787875,1.5051839763367927,0.0,0.0,0.0,0.0,0.6947434157283323,0.42895966289047005,0.6600851263904748,0.23844606108343172,1
DD,0.9637200812512366,0.36955568000549915,0.17092185576214247,0.5283488879283557,0.45145481831060885,0.36678881043882383,0.25804638088545334,0.48125713718286084,0.9282638028871926,1.2718735968751806,0.9496655953576514,0.170621719165146,0.31361384205315584,0.9524742773150419,0.20769230769230768,0.23249985541053775,0.24846194030341057,0.8229658853608182,1
DXC,0.3930477568449598,0.1782123660812738,0.31718263494042315,0.40957875614778244,0.3279527856899604,1.3604532829685587,0.8761575156673836,0.2758120999879241,0.5591893105667027,0.5440448102414599,0.0,0.49629180027219316,0.3952726457135325,0.44247114801570925,0.9379258721090236,1.8355561460911156,0.8163774171189457,0.9624677765414287,1
ETFC,0.34841306913804915,1.307828048295077,0.6736416939142353,1.7438903130518562,1.7062287897931459,0.0,0.9614329074353427,0.0,0.008642418864960073,0.014661138776504027,0.0,1.3275921306473717,0.8723486676639743,1.0535797840765968,0.14816117519267571,0.2440373576827628,0.4566554542926328,0.6141020487556529,1
EMN,0.5197311584335291,0.5505669997836726,0.783058874077566,1.0086286928420922,1.0743063083651017,0.9157654839574582,1.177020379479972,0.8914651705476392,0.8026237962329718,0.5527492294004059,0.7651019397929224,0.961216571053429,0.32840351380943367,1.002082312591867,1.1899874271345297,1.8442096739989593,1.083090439420439,1.4700193605197593,1
ETN,0.7486693012020166,0.6233670383998959,0.8077264282331441,0.7767468318306121,0.8803806679455956,1.2675142171110831,0.2477852247666601,0.5572425938738282,0.6263814808363599,0.6230588104874598,0.21881967794644425,0.8035630698521251,0.171180801069171,0.9945498617670073,0.7511915209613176,-0.3033382546240672,0.6434718869878161,0.7012819050171702,1
EBAY,0.7971944426468611,1.4908906482591455,0.864996009974842,2.363892167917074,3.0675069683933978,4.729629066585587,2.8832558826536983,0.7056048767507681,0.18589340555364428,2.052492525631886,0.0,1.3243497319512276,1.2083632241420863,0.9225937054737823,1.0864523335479221,1.5121926124086846,0.9788977658254531,0.19160217619545822,5
ECL,1.4637676576679548,1.5840673970575447,1.7021064548294522,0.9130332185831692,0.9837822786036141,1.7856823666100636,1.1295853829936755,0.9611737252370786,0.6357540862124882,1.1496767475876581,1.1421762433521512,0.7844848530036698,0.08370684898573096,0.6994732974032338,1.0832095096582466,1.5273852441634057,0.984132982791403,1.052966191729431,1
EIX,0.6288014818455027,0.6035721872123486,1.7411843807362286,-0.11252184469958428,-0.20189139345614363,-0.19134969876809638,-0.2830902215018909,-0.22355936125896783,1.461216690450088,0.8735647310412896,2.167137400048929,0.5848293990341519,0.036151360415271054,0.909493161705551,0.6094347259072715,0.899033556247784,0.8942580149572299,1.2708121528358312,1
EW,1.5688904565009132,2.0849842314918723,1.709589013143737,1.413921836449651,1.6358569544194763,1.0612799157257133,-0.4611309046448339,1.1358836670413082,0.9239138639400327,0.26527742574460517,0.30433878112385937,1.1459285632735026,1.5079996635757393,1.2952843702184458,0.3828186121383021,-0.1678995202496565,0.37436655023534926,0.5173697674267229,5
EA,2.077951128724892,2.110764868337493,2.247766150058636,1.2947279912580791,1.579883908396845,0.6266578815720438,1.0278277950564743,3.6028618049453995,1.3033741187928918,2.61107264341479,0.0,1.6595855997340976,3.428282591587236,1.5125008754114433,0.39269069263070466,0.16710297703916666,0.37306782992283044,0.8863917122820073,5
EMR,0.9149020529507681,1.0132939622817276,0.1203330666342527,1.0211061401816566,1.1132193276051663,1.673858208012132,0.5210558667953565,1.1405245612931625,0.6914719699101117,0.6385776673001835,0.27228557982165136,0.7222182285711646,0.7793867877792204,0.806847986973234,0.8667116721798419,-0.45146659485599555,0.8288084693696216,0.5599759272276904,1
ETR,0.7059719345806255,0.5849028771035426,1.1079521183106498,0.22462262120213997,0.6629224815770651,0.7301501663519466,1.0534846029173421,0.21059939828743346,1.1588630503616508,0.7476668311674068,0.5561663776685728,0.6368418731870702,0.7827371543346081,0.7644810941271117,0.9458829878131042,1.5536063697060072,1.1077211648546177,1.7145675406188192,1
EOG,1.4045556362919054,1.618700063586851,0.9843656232125353,1.403374979647174,1.7858842894532276,1.6862927864947443,1.7479585704690876,1.6376802624249551,1.0790230363542404,0.8490514666540241,0.6580358049984906,0.8263078763228723,0.9006798336390722,0.8727473335785214,0.7228381374722836,0.558457221933043,0.7247041007278003,1.6282429592646634,5
EFX,1.1171191331716426,1.4897254544870073,1.4537856513725451,0.8277144511263606,0.7792696293385968,1.2444938708454443,0.1795140704953656,0.4010063526007923,0.8442542834160365,1.4320742227513965,0.0,0.8073143864139529,0.8431102371699315,0.7366285805755635,1.144022142712482,-0.5509334759503299,0.9276464132033471,0.6397384078790502,1
EQIX,0.9531719261653502,0.7254097113796751,1.1011217276778367,0.4880049266165556,0.2771566227063025,1.0397565524688328,0.42205134888570317,3.086484901788332,0.6352972123290633,0.7242573373791977,0.0,0.9456806927406524,0.8065585893574944,0.83838471417803,1.141524403066394,1.1799209371043629,1.120937355132468,4.005320020813647,1
EQR,1.094804531489356,1.2243852554608916,1.0528062335650437,1.0777800111695721,0.9811104922222144,0.0,0.5388244493679135,0.0,0.0,0.8637070658132953,0.0,0.10095101992020554,0.17624673115177414,0.0745574931065375,0.8817348193746137,0.6515196001287181,0.8246126132631669,0.6486289065465078,1
ESS,1.1966056376697367,1.5019760985976456,1.1911466054768594,1.1309090017365186,1.0721252881361156,0.0,0.5196402971458361,0.0,1.2242677573318723,0.787984802509116,0.0,0.29841869236025487,0.3532471290687892,0.2510604119700233,0.9231298629298974,0.6723399657535053,0.8602398068555402,2.2029550537447515,1
EL,1.7992941756182403,1.8920079370261738,0.19043483183313525,1.3133104464093381,1.4498857623592454,1.7456706864033826,-0.10397415335389293,2.2568102582284464,0.35655711352509956,0.8599803575250482,0.7267358959578224,1.95438849445277,3.3109185569647854,1.5066746843054717,0.6432048618647485,-0.04528735222319698,0.7213987157413503,1.299832283565725,5
EVRG,1.078496229232427,1.4447237366942811,0.41736261516014267,0.948662760379851,1.0602708476893261,0.7603632766837515,0.5769854132901135,0.7743577875491785,1.2332265631220178,1.6053517574162417,0.4767960672120434,0.5449041401319616,0.49527991592492093,0.825020112630732,0.8388541619822817,0.6443427451765769,0.7573288466705539,0.9131085371357092,1
ES,1.247795997829075,1.0076471004744034,1.1467902660000533,0.9998198742248547,1.0346125323160915,1.0927074903336031,0.9713668287412209,0.9622772506364269,0.9010956706006281,0.809650710094862,1.6438083406724375,0.675417697012049,0.23276948230022584,0.7841914722445696,0.963511265008769,0.9652637760859974,0.9232275039395763,0.732998357410213,1
RE,0.7639718327500726,0.40409263020381486,0.0,-0.09360522896343042,0.06540692270795943,0.0,0.07916977154177494,0.0,0.058545118774910275,1.810408487957494,0.0,0.7787205101159709,0.2861019336368515,0.6623120840125333,0.17478922050380177,0.09161346543656583,0.19889112199706804,1.4246119617531094,1
EXC,0.5449346427288856,0.5006018551299299,0.7449510593846834,0.4749275447669714,0.47262446843583816,0.6445463537451668,0.7055645596974609,0.7484378616061097,0.8552232681483839,1.0533750068541974,0.9677902372102121,1.5744531764253882,1.2397977987941684,1.650040225261464,0.7685928857309888,0.8997913390834616,0.8945911388641927,1.165656600467861,1
EXPE,0.6661999034282955,0.886413036318847,1.0957823421442727,0.5683519214052002,0.4713341957929345,-3.28663727576771,0.7079295104132343,0.5966399767773773,0.06805041676292589,0.2238847042968374,0.0,0.6348187587309561,0.8193712096999115,0.3719205875191185,0.553566936821327,0.931885996501698,0.7817837830376944,0.9303959223920817,1
EXPD,1.3719652163799927,0.6536504273106163,1.1653240723005445,0.6252621895237666,0.6737038186694556,1.1276481738910653,0.5787235992860957,4.064746210453486,0.6141932669712384,0.6197981344114847,0.0,1.8194218866275667,2.1704120970311145,1.391559582553837,0.0,-0.0,0.0,0.3769267060805172,5
EXR,1.0311193126715827,1.2417663234506096,1.2033150460811133,1.30655551217994,1.335226805616111,0.0,1.4354750423563145,0.0,0.0,1.2695310707091312,0.0,0.5723159944977053,0.999185776387666,0.6574887122304883,1.2502118819578532,1.4983146872364868,1.2037818811245662,0.9461804428730314,1
XOM,1.729566789980097,0.5500539105913576,0.8419143121472555,0.579846519194402,0.6479769720712412,1.2701569053907102,1.075895224292128,1.1593736460976667,1.2659341933749861,0.7363300801224527,0.413034039819228,0.43097578089110816,0.11492525875672681,0.5406399411548363,0.44023382382584153,0.35032437442076003,0.49906985600723947,1.0279600911703632,1
FFIV,0.44932933657503227,0.7908344396061523,0.04697222523141148,1.091580332707404,1.0327816640285594,2.0533718475724916,1.9304087550275928,1.1926095882139838,1.043482963261516,1.6064209515239738,5.0358571327575055,0.6797748276901364,0.6986100312176302,0.63071747584721,0.0,0.0,0.0,1.8036260641328017,5
FB,1.3448947247412535,2.2917118341185327,0.9793837265483318,2.6977320500481814,3.039165576359051,0.9106604682943494,1.413464911255057,2.284266348688339,1.1044189312540171,2.6951660623383376,0.0,4.299408337127043,2.354947696005623,3.8625954198473282,0.0,0.0,0.0,1.7585819904397848,5
FAST,1.4888390518580252,1.3684560988938532,1.0900483329571815,1.254338685389659,1.3431049697536679,0.9354631618855049,0.6073714405879468,1.9928800553493922,0.8492064519437945,1.770400011085659,0.11458620962362671,1.9419654991351858,1.1917098391644523,3.575113046881401,0.46735975156956716,-0.1410467660717177,0.36064037264421,0.13459130839403421,5
FRT,1.030246243331065,1.2363014768309897,1.1865161679873277,0.9971793187757941,1.0166594787844425,0.0,0.859950475693992,0.0,0.39289638247647163,0.5131652089654997,0.0,0.8974686108275249,0.48668708418461853,1.3412153095867916,1.046907160654317,1.0346293603797654,1.0187817206218066,1.241162175928116,1
FDX,0.47895736365552666,0.2610980377235204,1.037617945927951,0.1111216155609197,0.06871988914916215,0.05476052066220144,0.056551582829628126,0.55029876092836,0.8955736737071185,1.4535015226792332,3.53850293904151,1.22254476410911,0.8021293503624668,0.9803709431674776,1.033781138189428,-0.6626794168270478,1.0207704560985513,2.4682597607568972,1
FIS,0.670623159293932,0.8374405963927577,0.735322157786756,0.734701325037448,0.5438266605920709,2.1391934229530047,0.6583107286502664,0.21736505252988766,0.6198355452301315,0.1665807623868351,0.0,0.48716722503523174,0.28995026228477105,0.551358729800597,1.414748522175622,2.483548971084057,0.9697361032087854,0.879910131023431,1
FITB,0.28441614546829674,0.7762903011808409,0.66233111438516,1.4596639116770347,1.5267747141708519,0.0,0.8096908453136075,0.0,0.0,0.0,0.0,0.022773648921619823,0.06645803301561362,0.046161086697631366,0.7913308850152587,1.1838141966772122,1.2530791211900352,0.40260195060004356,1
FE,1.471088081782319,0.7043947225565862,0.6198678461252839,1.625995773182081,1.0128720430269407,1.226148727632407,2.137223122636413,1.9245545012728538,0.9310566576228416,1.3267971705872674,2.070348058591286,0.9096931104235122,0.8201181967314236,0.7264682220434433,1.2259207626928093,2.1690018105597035,1.2213297594883328,0.3737168868196491,1
FISV,0.7543132554715375,1.0562521968446976,0.7469660034401507,1.3657260947832177,1.103724955575425,5.860948783468502,4.1160321765971375,0.5984784446322907,0.8176324782749951,0.20280892543861756,0.0,0.4229026595992579,0.2661155438754599,0.5102951926020587,1.9802736589500574,7.337706987327476,1.496410951962358,0.5517503686864116,1
