,priceToOperatingCashFlowsRatio,priceToSalesRatio,enterpriseValueMultiple,ebitperRevenue,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,receivablesTurnover,payablesTurnover,inventoryTurnover,quickRatio,cashRatio,currentRatio,debtRatio,debtEquityRatio,totalDebtToCapitalization,dividendPayoutRatio
EQIX,0.05819476818023083,0.09416277456229755,0.06730354111740192,1.2653408785717177,1.0663022501092903,32.6614407372167,3.5203031837201886,289.55589814490367,0.0480039187879062,0.29548709483303576,0.0,1.0919719821182101,1.6259727139962332,0.702888928967377,2.32775627509126,0.8868731162041266,2.0569444514896107,0.7049920885374052
EQR,0.06684197694429049,0.15893296019995262,0.06435036731028278,2.7945601199061265,3.774617814458565,0.0,4.494300112022216,0.0,0.0,0.35238067809910817,0.0,0.11656755410713801,0.35530261479466557,0.06250786254795489,1.7980025247400155,0.48970672514061464,1.5131820986370565,0.11416771821869648
ESS,0.0730573213244927,0.19496600962402272,0.07280610537731663,2.9323175070450294,4.124778242625825,0.0,4.3342863309440265,0.0,0.09250733177650161,0.32148702960822745,0.0,0.34458232413878676,0.7121245756255611,0.21048521173090645,1.8824138366091698,0.5053560978752651,1.5785587745471195,0.38775076054423535
EL,0.12356951584624604,0.8068188860823201,0.01841935924261122,10.545236339387593,17.50394045517542,7.981577122493602,0.0265617311195549,21.337212156033296,0.014190531890317081,0.2752283931855568,0.06438830386755487,3.6507713465313665,16.9001830111387,1.4495968099150658,1.5954974713708068,0.0026365140395782287,1.189391795225666,0.24400502078183897
EVRG,0.11648431390201427,0.5967255633163379,0.037983969253497875,4.4008959092758015,8.971363867253578,19.144116308915603,6.2343102462465,25.089120633391577,0.15105758402758684,0.7042174732318875,0.02138894019051158,1.1840480123086243,4.387588617695274,1.1615327410328087,2.1125076705944044,0.48827187258813015,1.2480920976897985,0.11907047692759733
ES,0.13476974397976774,0.4161963760839779,0.10436882610399298,4.638216422374351,8.754258885129724,27.51174330486547,10.495589721677158,31.17769384149497,0.11037496194864348,0.35516837641930665,0.07374078919923348,1.4676471010690286,2.062059652025361,1.104050745316168,2.4264348086743293,0.731460321419217,1.521496186369504,0.09558388784509622
RE,0.040226959903198356,0.13609839455328976,0.0,-0.33073386813909694,0.30477607267529727,0.0,0.474837327725518,0.0,0.0018109213992541615,0.3985382895511357,0.0,0.7702682608134106,0.8258402474418374,0.4885561728578847,1.1934090470440093,0.10413184924685907,0.5300227886898156,0.13522375448543122
EXC,0.0588563374253891,0.20676750607221728,0.06779763473585479,2.20321359313237,3.9990593801062526,16.228125083054284,7.623604102619783,24.249317432273862,0.1047560639333146,0.46208258237832855,0.04341480335961836,3.4212038718737077,10.98312799555868,2.3230654820656174,1.9355669200402648,0.6818464324487191,1.4743029213641186,0.1520030551755555
EXPE,0.052231595269956015,0.5254651715080569,0.087069641262696,5.30790237503301,6.1410244051256475,-26.231142745181625,5.067383131586669,4.546350726550567,0.0008287446260796567,0.0491945831956839,0.0,0.665465793991172,2.002677862767613,0.21445724561328103,1.4868333505179376,0.9588290940443445,1.2860061332309998,0.06572741075647205
EXPD,0.09174734621547087,0.2958856517474732,0.09313640008706038,3.8956392843475975,5.975123435773732,3.933159307392064,1.0765702487002684,35.28114831389275,0.06944266133917548,0.1519519510383121,0.0,1.753199696342572,6.766362049848968,0.9395623832107759,0.0,0.0,0.0,0.04319007197346363
EXR,0.06295375232932773,0.1611891328994537,0.07354987341127434,3.387748790051661,5.137006409345034,0.0,11.973205097198507,0.0,0.0,0.517951325479922,0.0,0.6608499419592188,2.0142973245299935,0.551228486078639,2.5493879461565765,1.1261898775903336,2.2089659603593863,0.16654093133332198
XOM,0.37316018175266413,0.30414083690877075,0.11559544762591442,3.1336519727310694,5.847049814480364,18.416650277530888,10.649038948064476,20.091887163913267,0.1388761737268713,0.2792737132446366,0.01056636408424691,0.38254043159107987,0.2480828876722813,0.34796612615702954,1.7747785681348176,0.6226644714018106,1.5129682187089957,0.12422580311521832
FFIV,0.01788217004773601,0.16610073855129126,0.0022446801985815373,4.937956150089462,5.591977985238637,6.205056577488253,15.347932296075705,5.760703239772895,0.14988941889447638,0.2630998198987795,0.367367513889274,0.3946939555380036,0.9004363521796052,0.2910055115867418,0.0,0.0,0.0,0.26118772364444365
FB,0.14055139294243113,0.778446222692417,0.07319942918800366,16.02363719096309,23.324403816915787,2.55563170574448,7.602294731161592,16.486169831753422,0.1465647515936009,0.4575928301004359,0.0,2.6633668273130096,3.8840931022046705,2.0739009420941836,0.0,0.0,0.0,0.30531034583481304
FAST,0.099563043085269,0.619454233931985,0.08712012397728089,7.815043257937382,11.912086230012575,3.262831197780859,1.1298623793013103,17.297782730877163,0.09601400604760657,0.43403766624459605,0.0031358217945379194,1.8712830423856979,3.7152116140450957,2.413868422659417,1.4513298165260302,0.09163606733896756,0.7290466091921163,0.015422118419221883
FRT,0.06290044812839402,0.16047976119931184,0.07252308050174226,2.5855717565423952,3.911385119494523,0.0,7.172791664852794,0.0,0.029687783403484408,0.2093643915508069,0.0,1.0363017722335708,0.9811313518698745,1.1244544139791202,2.1348161336760496,0.7776664826442734,1.8694866380507202,0.21846182329357094
FDX,0.032029286559974925,0.11819033513015412,0.08292972096480933,0.6923331334795765,0.609481212337305,0.19100093141371918,0.10520005001764114,4.776478332480889,0.10125643290459088,0.35634568732282784,0.09683638784046945,1.1780473374288023,2.5006760710497433,0.6619333238340838,3.210283693830667,0.4305333426335648,2.06352171368323,0.2828250558970004
FIS,0.026689103951799284,0.17588953463248838,0.03513912911365349,3.323551018411396,2.944539799394241,6.464399633854207,5.233973616618897,1.0499459124737962,0.08903527221402387,0.027282617635806923,0.0,0.2828612523223304,0.37371601439814867,0.2543903338303998,5.295008944439435,7.012295920614686,2.009510485190646,0.12742204645628377
FITB,0.014975940720733745,0.26145456709941456,0.046145061108526585,5.157407305531992,7.114298945428233,0.0,4.856290851738253,0.0,0.0,0.0,0.0,0.02252646324240117,0.19183274203164222,0.034050841584114935,5.40297299032815,1.3455747021166713,3.3393169267350027,0.03821486045666861
FE,0.15888668059396077,0.2909416706729037,0.05641387214190343,7.543079000836418,8.570304152723226,30.871472325966543,23.092632335347524,62.35538768298994,0.11404487504490368,0.582024311273682,0.09287524340895455,1.9767152419634009,7.2652678807372375,1.022783096199538,3.0872672892385356,1.6436323425955603,2.0127742765803704,0.04873314194290464
FISV,0.03001975790501477,0.2218470279059952,0.03569555814474049,6.1781028541855765,5.9760991778854775,17.71112175428766,32.72497755221744,2.8908510790111857,0.11744749205567546,0.03321607061097209,0.0,0.2455476677357333,0.3429955180687415,0.23544410813089714,7.4116117261981636,20.718002090147163,3.100898778721712,0.0799003882694919
FLT,0.028864822880674698,0.2984502022863414,0.031295598868027415,10.373711836617563,9.776049049224566,-17.11298900104928,15.354253520250365,2.7765236352084837,0.03528727550703891,0.013511212764876558,0.0,0.27573992868210173,0.5044112177662458,0.183501646662598,6.026224465338216,11.502206178106945,2.5362120963264885,0.2134605527926191
FLIR,0.025498690945362102,0.14964638551710233,0.04054016085454466,3.725249949468307,4.662843449779371,2.1067057430854152,9.51344238286406,2.48020556657699,0.10929729101177398,0.11917334935833547,0.02609361831664605,0.8917304581305776,2.6922920645854083,0.870674866415343,2.1250075578610117,1.7921374749365406,0.7882130786785828,0.05671520434498854
FLS,0.11658969769536767,0.26598972613115995,0.13024439066544127,2.319914283440678,2.456086653483661,0.7615705927706257,0.25227248836467236,4.053226092862332,0.05941800603255004,0.1376228718375156,0.0037813947177763626,1.2129725572717964,5.571600813256971,1.0052086632604373,3.098420399002083,0.3811486356844206,1.9391727076774143,0.019147007739444298
FMC,0.14384778057689385,0.5444035811407202,0.11408134946241873,6.773193256587192,10.828231191892856,10.186568182600785,6.436225665196163,13.406156868640405,0.02905186337523836,0.22336298467676263,0.06362122988140191,0.8248943026395612,0.32482246878179905,0.40894423984937883,2.63523806081079,2.661866607352824,2.0736496932998834,0.04869866265229519
F,0.012452427352289802,0.06669784628651723,0.06689252307656365,3.021751776491654,3.89296865628883,4.2359664705065025,5.241590438435958,0.644501827135521,0.0001981019716265073,0.09007982517242856,0.017902032227360795,1.7827362361852233,1.0450283556071809,0.3989902243968019,4.336416918953577,4.543560456905728,2.1945669835083113,0.018846705338664175
FTNT,0.02974607061455129,0.29387562746155477,0.09699201698203774,2.850504801531211,5.406940082150517,2.4546272377172067,20.784185086283735,19.584991087344545,0.09376857884559606,0.17391025777208788,0.11459117428720278,0.5619016186645444,1.4708536326339576,0.37636996670472533,0.0,0.0,0.0,0.07923142357413042
FTV,0.07516252421436466,0.7175431961837269,0.051165931023812325,19.075424479096245,35.520086111168325,22.79358885966524,1.528861253216903,5.5600015920676595,0.07446010230812536,0.09144404822186149,0.008939312675590148,1.0053674445403997,5.224664807908054,0.6596539391101371,2.563212393572218,0.21952979559187946,1.3982182582965814,0.05109019852960684
FBHS,0.03977387878925707,0.20068587764645102,0.06311351148344806,4.324748656719901,5.587147579143596,4.704462431699695,0.6190884522419737,5.921627711876938,0.12443253602995678,0.19236668616673305,0.00652208394352008,0.5193694422757406,1.71245322202501,0.5151409476119246,3.773457522967678,0.4522710555214359,2.1138512025912757,0.05484266017119854
FOX,0.09644921445774814,0.22581367222958332,0.021527335441896164,7.369422095710313,8.248737334817575,2.0665570403308218,4.637168361511428,5.3807941346607535,0.10556564778572523,0.04174033450412816,0.00872627662544373,1.1658097345759373,5.13869671757619,1.090859211132109,4.330433333922471,0.5448645481423305,2.2783872674981867,0.003552670774484667
BEN,0.1999073906560327,0.2855366550837981,0.017618725014876182,3.5946501774598185,4.495956984417488,5.441779244676292,4.341883746702274,374.55486122250716,0.006550489341001621,0.26496690245364113,0.0,3.1286096531464014,23.353970885356095,3.158681785840055,2.400803356358065,0.09754286126721909,0.48615257918322186,0.003606603475375326
FCX,0.023726362109006065,0.23897737935131783,0.05082532077519845,10.754080304985532,14.241884456484968,2.67492947988981,10.624372508863276,20.073293863634493,0.22282658277306747,0.19892747242293404,0.04349315425049227,1.6428755327369131,9.164343462575657,0.9783064281686479,2.5133333004986174,3.4232170540838003,2.3510930241197467,0.047456186355369176
GPS,0.04292024323458797,0.20438075553339524,0.03831595186542717,7.338391357578051,10.26928380287068,12.803447527395596,14.464330212810077,10.96814370683783,0.0,0.19350480962966132,0.010043387157724782,0.6919837228062595,2.9704821584386862,0.6500215739131231,1.1196338476486363,0.3721192741046562,0.7038061329784989,0.017901475492476535
GRMN,0.08384396736362568,1.3166674945538606,0.09383540571532616,21.450035922234033,35.19815976121594,18.36434787138383,8.541281779934254,9.179796294605932,0.0008554558374968418,0.2402611491788814,0.007754121526907258,2.3313563729715874,7.792693617220662,0.9618989326499566,0.0,0.0,0.0,0.02316761347398232
IT,0.0390609415212282,0.1289394865512892,0.05626576321758438,1.5848893892116993,0.9030404587372528,-2.0646994733923383,9.096241587336465,1.0546123387514574,0.06745684119703094,0.04242472525100013,0.0,0.18155621447705814,0.09911240916663461,0.14709934784669976,5.153528546717642,21.38048707309746,3.1278518625899223,0.10878330597862584
GD,0.06613894285378866,0.26359231468694566,0.07188945488184657,4.749153093580745,7.2698806699525935,5.478198688891577,0.9865965217114965,6.840760766392187,0.048214731471562355,0.195353914506832,0.004805998332953294,0.711753310210063,0.6350155013891611,0.5625521498700133,2.6374664772084335,0.44674165670918137,2.10125825322737,0.1395658389006
GE,0.06668139523709617,0.10667456391948375,0.0,-5.33458215784108,-14.459167070577115,0.0,-2.4971169767345347,0.0,0.04420844866985818,0.1359339157739989,0.005483175870299234,1.3023441082323124,4.492289172342157,0.7832916022856127,3.211248032579189,1.4114740174182752,3.0981765254442837,0.006409908234517388
GIS,0.051402598082036385,0.3298523209215472,0.12235207075982017,10.101095230504715,15.14677508570065,41.32734367065899,0.016217666297811774,5.783483981966293,0.015882498199641416,0.15222523834333465,0.0827043330555056,1.0485697916703933,1.6543590521591256,0.5470700604468735,2.960869198702785,0.006961562973767429,1.8282311869252263,0.16519312225367255
GM,0.019022253768583287,0.11283813721075174,0.03878749714923568,5.422977837878783,9.251475738294742,6.771176478418666,10.565160785977463,1.1032013257274682,0.00040247759257531845,0.08021580186604106,0.017955294224014436,1.1397064608620113,1.514169867589362,0.30456253795622545,3.3300450004807374,2.85912524487751,1.9747277987980199,0.05395994795644127
GPC,0.07564090472090146,0.26433150672665046,0.07404144442652025,5.481890533496375,7.343573430744118,19.103253300825568,12.035675405558226,5.643745729511049,0.0011306361909862645,0.058261952637385185,0.006347554713870824,0.5265018813941679,0.3376850766420619,0.42691954010457805,1.7876628057173456,0.9644399963281415,1.289925441075608,0.038969520876220534
GILD,0.01986389032838746,0.21488724605753176,0.023665178732878333,17.740176091358148,17.53021777216746,2.090157661133634,1.0254234505076634,14.349726619841217,0.09811004311081145,0.3607111605232395,0.06180686421915584,1.4248754412061033,5.796944226994128,0.832856699785862,5.0581868553933225,1.0071096596847826,3.1089383524941003,0.08825928078908449
GL,0.01803988815949758,0.2191095673605055,0.007522618903388845,2.7664519628707214,3.5389448304596565,0.0,4.658441965185953,0.0,0.010206011239871199,0.0,0.0,0.7594122849194086,1.3056231500897146,0.6418521523033125,3.3611246989012913,0.39727721641946845,1.4287751654768517,0.10320309809901125
GPN,0.02336415181713513,0.21381395099573836,0.0412477672731104,4.408141850509868,3.9367867689819223,5.423374689286641,7.1619469898903505,1.147940864304684,0.21362811774185908,0.021314293553644854,0.0,0.16082364911113806,0.6154210696213739,0.21990394547849618,6.1733080471282,11.645704730370545,2.5491203360814265,0.14660812168469198
GS,0.00843659909638447,0.19249789594676836,0.15544357269839237,4.255353113011844,6.202025771550773,0.0,4.172812880012128,0.0,0.0004270165480462473,0.002306714808199667,0.0,0.6725878744801367,2.2675776382984374,1.0289686661881714,24.287738808981594,6.955258193802305,5.34932797408427,0.47739519122651686
GWW,0.06728153629101097,0.2903941451914952,0.08446661516071391,3.9022103563202415,5.481897781083918,2.792019984678252,1.4087809329665035,14.382172139914852,0.10586097363584117,0.23572657599666003,0.005659023344053742,1.1895824165153424,3.4835948906773515,1.080428359150674,3.6452004694142146,0.48776895171308576,2.190834880316308,0.2473814932606225
HAL,0.34334051052483655,0.2966810093850735,0.16725643875467885,2.8810640751179277,5.619452722019737,22.873647833280373,17.036502972110508,24.176336572421796,0.05623548138954428,0.30650484228409774,0.005790416994926782,1.1881884360050348,1.9485169530427295,0.9618777915912176,6.4506374880284705,3.421337506484834,4.778257255920524,0.052691146284484174
HBI,0.043182716651481434,0.23344246200281027,0.054561093072170455,10.787797250199652,13.799184068049689,16.81646839419123,29.205342618851375,6.00954406383121,0.001137547587166391,0.0899832610676181,0.004329850249090202,0.7057460366644006,1.2741570113450147,0.5762083823997148,3.9576747990982075,4.343155965901428,2.1755969833755255,0.0089013302727575
HOG,0.02831946789156597,0.3415014068558348,0.10188999665328385,10.946676022239732,15.78077331573271,18.899417320289917,15.35073798001381,3.042513129901018,0.00011439398870668945,0.21591733835616683,0.01306319233419314,2.6853429303304783,2.0807178911038906,0.41461734151901003,5.140071626608591,4.535091170439619,2.1937944878285034,0.03696028362133593
HIG,0.015550690792270928,0.09542087806153304,0.034431393269442695,1.5628995591303312,2.0698966718566743,0.0,4.960611173738555,0.0,0.0022221508690060702,0.28365807685537664,0.0,2.135625424401572,0.1725145282031012,1.2668462534114404,3.500977321601761,0.46135835441753553,1.8867633812226159,0.07140318062127653
HAS,0.09780607788193502,0.7887073035061078,0.15530375870068652,6.879560367698945,8.17090992951157,6.803025850377361,6.4354228647854965,4.2676472337352065,0.0005237978087844096,0.1966914250884062,0.013062692221548504,2.0440803378910304,5.542870104476629,0.8042977940132198,2.336658526117225,1.0287007073897423,1.3335333058815602,0.02548427500830281
HCA,0.01306346495622608,0.05392013371500209,0.017076423568934594,6.150575973791907,5.769091956835146,1.8941353724421093,-3.0754664131062848,9.95095869943058,0.11178294083364433,0.23643885984558163,0.06371146631414397,0.4355938152171894,0.22727547091520697,0.3325018313143321,9.867649071661036,-5.227115928407007,6.526917068855446,0.26550066426045
PEAK,0.05764495212164871,0.11975407475648862,0.011462375827053615,4.767663541794777,8.504911856832749,0.0,12.418460835850862,0.0,0.2371928113245599,0.1854451173690205,0.0,0.5160878322083066,1.170030734947844,1.552552140318218,1.8204567653357513,0.5291973805251659,1.62853331028106,0.05587715301599441
HP,0.23852944006499197,0.4790493338885735,0.027379482449832956,0.07111379711938064,-0.9792491281893791,-1.366532269451493,-0.8229248129139061,0.7808506222148653,0.06349718517965965,0.729975511414396,0.011900993126569117,1.7217329317950714,3.952163051991033,1.12591896535096,1.3343344362991625,0.3775160037164706,0.9808352287297005,0.11442799545383794
HSIC,0.0282729674783471,0.04178575314378594,0.02641354094769445,2.5813608179435046,2.886316091673422,4.723577093783782,0.7275642671183344,6.368900132320939,0.1561084637819435,0.1738134877880088,0.017781549213203945,0.1721891741154467,0.06056022560919844,0.3196848593140761,2.68999822978503,0.5164442567980438,2.193853058341119,0.06117118938782054
HSY,0.06628829242591078,0.5248650718759919,0.1317439069010392,12.871388367903542,22.02879873132156,12.618334078410525,0.05494427869669108,15.401766462021522,0.020873656257413283,0.3970843789593862,0.07954477288401023,1.7055307110253215,6.334374337879925,0.8571689948795345,3.560795937841442,0.010801268277068848,2.0690704341805843,0.268732187872031
HES,0.288044245380384,0.5673137685644503,0.17215813811281105,2.041635223349791,-3.55114050271597,-3.2376302999312294,-2.8704401212354105,8.22896424949512,0.07685563928477739,0.520340411841197,0.01774298113534133,1.3214444220541222,5.698305520459056,0.8384326658831285,5.059419123263449,2.188960995607887,3.761652930002812,0.09495943472439064
HPE,0.011992349868068687,0.032088194094018876,0.026227250127139425,0.474911580699315,1.8130463993297663,2.804375091900871,5.676459308845134,0.8796213533391581,0.03434639153842649,0.035045462531886486,0.06895714404873814,0.44885947862327114,0.47138773969075043,0.21373045620562456,3.064941685299864,4.5568762485486065,1.5618580155113682,0.04065166338427077
HLT,0.10429537966681622,0.840189044712508,0.10340151263466767,14.141506960598777,14.562448915361596,-183.64347871383833,71.0458387285953,4.766990991696061,0.0012258681113137182,0.07451369147698396,0.0,0.6866451076884558,1.1056927518116615,0.25202882507731317,3.753514761157122,13.991261242011765,2.515563663688183,0.021118950053390845
HFC,0.26525821811528627,0.15286531810854986,0.11600883284039522,2.5992892002442267,5.046705838549337,33.890000282397025,18.17292295184876,37.480829866313535,0.3062118720193124,0.5970277593897266,0.007769160146724552,1.2318476103395295,4.606285869308997,1.1690004857323064,3.564184432160856,1.2873453683218556,2.660606296423529,0.12971105659206206
HOLX,0.03142242762477869,0.2039398605833547,0.13837519246303848,-3.7114039509113597,-2.4594484109430232,-1.5603374179845406,-0.18410189742552327,-1.848342220628574,0.09204221734065762,0.22633992579436843,0.020282749193228027,0.4016820855388814,1.6288608178465778,0.30292420362143374,5.423611680648958,1.0798738253121056,3.203689620320335,0.036333392559715676
HD,0.09927949422922688,0.6838813417186047,0.0848126406190107,12.518241998842647,17.447302373995843,29.288682453216392,-303.41276734395126,20.194390583579658,0.008255113978237177,0.1705515219162173,0.010143909799296453,0.24415268640553875,0.6354189871951279,0.3684009738597137,4.787300394971875,-16.461646238094882,2.891885440787851,0.057227828121613734
HON,0.06798140272124693,0.47944130745064945,0.0830896424936347,7.234845850610515,12.729943760274947,7.66680171827553,1.287662454327772,9.22899993263263,0.06527019577926405,0.09593390651170838,0.007004466217137111,0.9037024784640219,4.769672584748696,0.586713627943847,2.706898867102038,0.3764634198969377,1.9265016470821368,0.11411264737369423
HRL,0.08642484812178142,0.4334505717782677,0.16065125731536656,8.154516348278447,15.453857111742906,8.729980634765136,0.011792886519173392,9.734488495148831,0.024811176429992723,0.3794773822757506,0.07952279333499113,3.2462938841786113,10.50355306287388,1.666203229787432,0.47194236812240986,0.0003782426620605866,0.272824395308184,0.08244503366711299
HST,0.035469659019919705,0.03773318254863809,0.027927083409129128,1.7197097642568142,2.912634595165999,0.0,10.087825328842436,0.0,0.42052487977226727,0.786606221300404,0.0,7.340078301318523,21.38806123664262,3.8718864549845398,1.319810363904905,0.2892591639040087,1.1402655463956328,0.05427544043508572
HPQ,0.013361736623477933,0.02881938026068536,0.023753438577004633,1.4222921192368119,2.6708445736608075,-31.465435539442637,-526.9688533205729,10.23813925318893,0.2532752349718762,0.02934269534147006,0.05252782881233137,0.13788972002709293,0.3414923959105641,0.18115997831771566,2.4219763134750756,-74.69338809574258,4.807189952818038,0.05879549581144182
HUM,0.03729572847534272,0.040581129406691854,0.03223256982489374,1.782044937367324,2.102787389024104,2.190969123889276,0.665661009032023,28.72810970821931,0.9691493764178826,0.07141139476154479,0.0,0.6006033925859268,0.7967615818963801,0.41457974816212495,2.8939288580728517,0.4841221463893737,2.108740300846154,0.21602418757859254
HBAN,0.0203258574502955,0.33575399069701817,0.0551830227628543,4.754177601786874,7.075046531755916,0.0,4.51455186587519,0.0,0.0,0.0,0.0,0.031044308857348133,0.2593259510429276,0.02402671895766265,4.559195500035316,1.2384713484868373,3.2179661993884023,0.014378662219214295
HII,0.0399965838897411,0.20486597965174774,0.05077048309248028,4.8854843887592905,8.04305685359091,4.180122295143562,1.9084811705502989,10.223471762108147,0.3069485027111684,0.28211576780527886,0.03937755175912931,0.2497740644463079,1.2753329954982406,0.4349066053290055,1.9383208845297812,0.35721604693214304,1.8732065181984046,0.2739848444789329
IEX,0.09035834613092589,0.7990551852870129,0.10702335210401019,8.956738511068716,13.003280764948967,4.950208853009066,0.7121766543957417,10.140599109651856,0.10472198257766682,0.25432312425474074,0.006892801573453989,1.9825331921723233,12.430877957069068,1.3658073265887847,2.355879562639928,0.17959993852017828,1.2199152657547012,0.08236508876848521
IDXX,0.08267925740921965,0.4258961913029557,0.058158248127716604,9.845975694914143,12.113321645056446,13.157016016975172,-159.31326028483076,21.119817311678435,0.14570420338717152,0.4018357372478537,0.02957230832185025,0.2187217615309522,0.5506122553381734,0.2092617159272557,7.670384961091668,-82.89383619498481,5.595757283540112,0.0628159501485659
INFO,0.07295514996539038,1.0751673152937442,0.13943134963336093,6.318623622111007,10.639901992420178,-10.287285834614073,0.23393169017080725,2.1170195763834854,0.06895945301146515,1.095224896732691,0.0,0.3653213136909605,0.5026470806780703,0.21608567183013477,3.4099018147747793,0.29888299992041883,1.694078502848871,0.04292747843661327
ITW,0.06687458520378112,0.5832471739155178,0.07654417634969983,9.596730270512527,13.651572117137404,7.743445404129444,2.725511822167571,15.10542437953341,0.07191750610755432,0.25196098997373695,0.008715608925971443,1.0816247366440737,4.126913254176359,0.7435352969513711,4.786013208916072,0.957303550091103,2.8361004468891333,0.11123330924212997
ILMN,0.07961290028374085,0.7773172545867378,0.07790401265531127,13.20978198064936,17.622187789824615,2.459799691237653,0.8835283199591706,14.844050702102345,0.11468079310939837,0.2516346854767695,0.02091182726557785,1.0091839829854314,2.1730856653984882,0.6134892943968662,3.3831266080118474,0.41892608466261716,1.923275827057719,0.10595068757879328
IR,0.07119094992239938,0.2930989170772754,0.07791556149175853,4.557612861179249,6.715261023700123,5.1704073790338,0.6592305765908104,6.9462350513365605,0.07768276948843686,0.1435672759187185,0.007258651194105937,0.7708023283682602,2.03448690986404,0.6054045826802089,2.2025497016248856,0.24591051511599496,1.5043636653681052,0.07524355204910334
INTC,0.011526226201498088,0.13336407531624672,0.017110929125674138,6.698459469641566,8.711646876051116,3.1449911483251713,17.85113706924126,3.3691597724714706,0.23713783690495122,0.1482397582366762,0.05296953429452292,0.3725284580984373,0.30165584364583903,0.36849344590830285,2.885639795117788,2.818152123621295,1.1215444890722859,0.133855851112613
ICE,0.046964539010012206,0.7755044875837812,0.07536414055763256,5.434441031873581,6.877771586552162,21.246344556365177,4.158423870081052,68.56664950784545,0.00647069283616842,0.16534686818439626,0.0,0.041810485324578484,0.23594040979436748,0.549028410320864,3.7387267801925597,0.5589012156847547,2.1444387236634874,0.039689756756740906
IBM,0.010730980897437271,0.05725497266239634,0.020488490041929236,3.1033185800506953,3.214879093231231,3.6709826992645733,32.84508081153598,2.1185575300582378,0.04060450793492099,0.08973945266010427,0.2594572680640384,0.45799842955531833,0.504282513665519,0.27376231741079005,5.201155611297256,21.744813953011157,3.142120567378965,0.350573150525597
INCY,0.08299579124833265,0.4225526259058507,0.1694688127689728,2.748480240214119,4.13722203262,0.710160748745297,0.22872047955266972,8.904997597834564,0.10436564843535244,0.3076206199228181,0.34158578437625137,1.8575305848848165,9.387202071044145,1.06183683417505,0.0778001240866836,0.00717393182241215,0.049721411435028555,0.021590553568291686
IP,0.031088509997922696,0.20900091505862134,0.08070747034011025,5.669098323481604,8.802106750946084,4.643823151482173,10.932383308254268,11.393436266378039,0.08808316046906584,0.33789321245616755,0.13897659559674347,0.949008160832487,0.9077865834919824,0.4526945894320762,4.808571365751239,6.931931746313743,3.0808184544033486,0.14177936185366838
IPG,0.15324797107230828,0.09417460491226094,0.05896158943416898,3.4177821117469,3.752467021102871,5.735010810857105,7.480796870161294,4.9119930967909875,0.02561211197070171,0.012550926549100415,0.0,0.36375132162730933,0.2254889547738151,0.29030000676797935,2.9912530832585853,1.252618468346071,3.434283562846375,0.04443689091794824
IFF,0.20071730545715438,1.072478034615041,0.23756677421522585,6.413057916053037,8.646311266917163,4.017853259589592,2.236078400773559,5.876425329819588,0.06390715229673924,0.416468526902265,0.0625091890056791,1.5237866119546544,4.158219805942884,0.7920636205700822,3.363809479864008,2.2720094193272744,1.9005204811920022,0.08896521897430591
INTU,0.048994618124572245,0.46747566900429943,0.0026938494353348713,5.719203464013981,6.728474969764758,5.9046204312051565,26.252043997365075,16.61714397475195,1.5132653662285043,0.11797700214905714,0.0,0.48476704583747615,1.7880042844705055,0.3891427031313563,0.9721524358309441,0.9271600904587175,0.44736752095828686,0.18744642412190057
ISRG,0.09642837384104876,0.8629689404008041,0.0780508932384865,15.236962413878224,21.5353875853257,2.921292165185701,0.6789259929076611,13.583166086479752,0.09958840926357121,0.570327690829934,0.02583889123560635,2.063953008838985,3.582552068316986,1.301662098718301,0.0,0.0,0.0,0.14029154658009355
IVZ,0.023034640951944463,0.14698808106530495,0.056146576257356764,2.934905608551808,3.607006337156198,8.552760569141771,3.701572804769379,45.674763344653805,0.004143964533370159,0.004545585063216989,0.0,1.68993946205426,8.676608296572493,0.7835489701308663,11.491223831888604,1.1498430003685431,3.344125130688636,0.018213212404374773
IPGP,0.02436244521516248,0.18280653880342895,0.024710500988225702,7.488841674108614,8.113511997310574,1.7542183495739414,11.580482687978044,5.861031404742613,0.12225301565852273,0.2479523474978945,0.021845263058410905,1.7836025515221134,3.6794683987609322,1.563808696500516,0.24654009900035473,0.16422612092390007,0.08656803377753178,0.1541009456863427
IQV,0.03864723517341857,0.13263788777408753,0.03754283335676462,3.11089107271779,1.7688080075338433,3.747946159781962,0.15516011442413097,1.848342220628574,0.07378781676120978,0.06269026881618171,0.0,0.42635519505894043,0.8639697060796305,0.2701423329284714,5.753672813137919,1.2924114098530195,3.442623886554252,0.0839578086171186
IRM,0.03696031286281456,0.03698842651190959,0.04411401451004695,1.2869396474588388,1.272716158447901,85.2552410784146,13.580300028896854,432.13357443509943,0.02867776957882599,0.5813032792279242,0.0,0.9054465690712564,0.45112946894955164,0.5693400324635753,2.855430929091047,2.471922940909374,2.740874143948749,0.1013726061120178
JKHY,0.038691907153878734,0.2992266007136918,0.0004202332845638613,4.588578223637309,5.1335060674835225,6.675344162095529,12.02928960437894,3.124172392894251,0.10549867832270494,0.5250167045525103,0.0,0.28959789861637036,0.3309629721237272,0.2580092758179452,0.0,0.0,0.0,0.11717367508878668
